youtube_video_id,youtube_url,title_original,channel_name,language,topic,duration_seconds,availability,description_checked,description_characters,youtube_chapters_checked,chapter_count,captions_checked,caption_languages,contains_marketing_signal,professional_source_signal,evidence_score,preliminary_decision,decision_reason
-va4-vGZW_I,https://www.youtube.com/watch?v=-va4-vGZW_I,א.ש חילוץ אופנועים  058-4420044 052-2645155,Udi Levy,he,recovery,128,public,True,308,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|id-orig|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
VEXqJUg5JCA,https://www.youtube.com/watch?v=VEXqJUg5JCA,שימון שרשרת באופנוע עם ג'ק צד בלבד,mailsgolan,he,maintenance,149,public,True,51,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|nl-orig|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
oBLdnYmRB_I,https://www.youtube.com/watch?v=oBLdnYmRB_I,ניב אופנועים - טיפים אודות הווריאטור,nivmoto,he,pre_ride,126,public,True,98,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
PbTz44_i8YE,https://www.youtube.com/watch?v=PbTz44_i8YE,פנצ'ר באופנוע - איך מתקנים פנצ'ר באופנוע וכמה זה עולה?,אתר מידרג,he,puncture,146,public,True,430,True,0,True,iw,False,False,6,eligible_for_content_review,caption_tracks=1
PMeQb643xoI,https://www.youtube.com/watch?v=PMeQb643xoI,אנדורו ביערות הכרמל - אופנועי שטח בבוץ,טל סנדרוני,he,mud,3600,public,True,69,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
IzNT9otV2IA,https://www.youtube.com/watch?v=IzNT9otV2IA,דרך עירונית מכונית סוטה לנתיב שלך ואופנוע מזגזג,לילך תיאוריה,he,urban_hazards,29,public,True,0,True,0,True,,False,False,0,rejected,too_short_for_release_depth; description_missing; no_chapters_or_captions_for_content_evidence
dBdoSMm5N5s,https://www.youtube.com/watch?v=dBdoSMm5N5s,"פוקס אנדורו - הדרכות רכיבה, עמידה והעברת משקל נכונה  - אריאל דדיה.",פוקס אנדורו - fox enduro,he,sand,705,public,True,95,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
kYZQaPo2R7Q,https://www.youtube.com/watch?v=kYZQaPo2R7Q,קורסים לרכיבה מתקדמת על אופנועים,הרשות הלאומית לבטיחות בדרכים,he,group_riding,229,public,True,226,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,7,eligible_for_content_review,caption_tracks=157; professional_source_signal
PRJsYOQzjkc,https://www.youtube.com/watch?v=PRJsYOQzjkc,מערב לתוך הלילה: רכיבת אדוונצ'ר לילית בהרי ירושלים,Ben S. (bflance),he,night,6567,public,True,50,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,rejected,too_long_for_focused_guide_entry
gwmUFFHxXyo,https://www.youtube.com/watch?v=gwmUFFHxXyo,רכיבת שטח לא למתחילים!!! אבל אני רוכב מתחיל - אל תנסו את זה בבית. היה קשוח!,Ben S. (bflance),he,offroad_basics,3982,public,True,113,True,2,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,eligible_for_content_review,youtube_chapters=2; caption_tracks=157
nhoA99EcMEM,https://www.youtube.com/watch?v=nhoA99EcMEM,החלפת פנימית 3,David Beloosesky,he,puncture,55,public,True,0,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,3,rejected,too_short_for_release_depth; description_missing
PYeiGbg6_bU,https://www.youtube.com/watch?v=PYeiGbg6_bU,מדריך טכני: החלפת צמיג ומוס באופנוע שטח,FullgaZ Magazine,he,tires,449,public,True,177,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
grPjYTqfBKY,https://www.youtube.com/watch?v=grPjYTqfBKY,מסע אופנועים לפסגות ההימלאיה,FullgaZ Magazine,he,water_crossing,1615,public,True,5,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,rejected,title_indicates_non_instructional_or_promotional_content
qoXVrpFVP10,https://www.youtube.com/watch?v=qoXVrpFVP10,היגוי הפוך הדגמה והסבר,Raanan Tzemach,he,countersteering,593,public,True,37,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
7DDyMbbmYUo,https://www.youtube.com/watch?v=7DDyMbbmYUo,הדרכת רכיבת חולות עם זיו כרמי -  Ktm 990 Adv. Ktm 890 rally - HD - GoPro9,"Ron Izraelly - Driving, riding, racing !",he,sand,2013,public,True,66,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
odXtBADnmpQ,https://www.youtube.com/watch?v=odXtBADnmpQ,חוצה ישראל אדוונצ'ר 2020   מלא,Tal Amir - טל עמיר,he,obstacles,2641,public,True,64,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
hJE4in5KRv0,https://www.youtube.com/watch?v=hJE4in5KRv0,ילדים חסרי שכל על אופניים חשמליים בתל אביב,Two wheels life,he,urban_hazards,26,public,True,0,True,0,True,,False,False,0,rejected,too_short_for_release_depth; description_missing; no_chapters_or_captions_for_content_evidence
6ynYOU6NQW4,https://www.youtube.com/watch?v=6ynYOU6NQW4,קורס רכיבה קוסטאס למאריס 1993 אופנועי שטח,guy radar,he,mud,1401,public,True,667,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,eligible_for_content_review,caption_tracks=157
UaxuuvJdF88,https://www.youtube.com/watch?v=UaxuuvJdF88,איבוד בלמים בזמן נסיעה,הרשות הלאומית לבטיחות בדרכים,he,safety_body,104,public,True,138,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,6,eligible_for_content_review,caption_tracks=157; professional_source_signal
wMtkexgMuhQ,https://www.youtube.com/watch?v=wMtkexgMuhQ,מתיחת שרשרת באופנוע - ורסיס 300,Versys 300 - Israel,he,maintenance,262,public,True,121,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
18Sp8mi_91w,https://www.youtube.com/watch?v=18Sp8mi_91w,טיפול ברוכב אופנוע שהתהפך בנחל משק,חלצ יחידות החילוץ,he,lifting,25,public,True,35,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
X1fhTu0_Z_A,https://www.youtube.com/watch?v=X1fhTu0_Z_A,הארד אנדורו חובבנים - יערות מנשה ונחל גחר - תקציר,טל סנדרוני,he,hills,337,public,True,123,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
4IFh2sVDKak,https://www.youtube.com/watch?v=4IFh2sVDKak,"ווסט מתנפח כרית אויר לאופנוע כרית אויר,Airbag for sport motorcycle",לד סטאר ישראל LED STAR ISRAEL,he,protective_gear,49,public,True,62,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
JYJnIDwEFdg,https://www.youtube.com/watch?v=JYJnIDwEFdg,בדיקות חורף | הכנה של האופנוע והקטנוע לחורף | מומנט אופנועים - ירושלים,מומנט אופנועים - מקצוענות מעל הכל,he,pre_ride,138,public,True,1093,True,0,True,,False,False,3,rejected,no_chapters_or_captions_for_content_evidence
ZwbIqpipFrY,https://www.youtube.com/watch?v=ZwbIqpipFrY,טבק אום קוניץ - רכיבת אופנועים,משה טיולי שטח Moto Tours,he,navigation,192,public,True,90,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
It3Xes7g6h0,https://www.youtube.com/watch?v=It3Xes7g6h0,רכיבה מתקדמת - רכיבה נכונה על אופנוע.👍❗♨️👊,Moto Lamed,he,emergency_braking,350,public,True,70,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
7As5eL1WE0A,https://www.youtube.com/watch?v=7As5eL1WE0A,הדרכות מתקדמים ומתחילים עם פול טארס בישראל,ADV Moto Life,he,channel_seed,1350,public,True,278,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,True,7,eligible_for_content_review,caption_tracks=157; professional_source_signal
HM7mDohvCZo,https://www.youtube.com/watch?v=HM7mDohvCZo,לימוד רכיבת שטח בעלייה עם דרדרת,Cohen Adventure (‫צביקה כהן השטח‬‎),he,instructor_seed,473,public,True,247,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
S5aNlHjthLA,https://www.youtube.com/watch?v=S5aNlHjthLA,בהרכבה על אופנוע,Cohen Adventure (‫צביקה כהן השטח‬‎),he,obstacles,485,public,True,182,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
CtmDIae-5VA,https://www.youtube.com/watch?v=CtmDIae-5VA,הספיידר של קאן אם - הדרכה על הכלי שמאפשר ביוון חופש של אופנוע עם יציבות של רכב,Kafri Drive,he,sand,337,public,True,479,True,0,True,,False,True,5,rejected,no_chapters_or_captions_for_content_evidence
D4SOuVoTs_w,https://www.youtube.com/watch?v=D4SOuVoTs_w,אופנוע נוסע באדום מלא,MyVlogs,he,water_crossing,38,public,True,202,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
53xQjJt1wT0,https://www.youtube.com/watch?v=53xQjJt1wT0,אומנות הרכיבה בתנועה,OfnoanMeuman,he,lifting,40,public,True,50,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
oufydNNDnHc,https://www.youtube.com/watch?v=oufydNNDnHc,מישל דור ל-YNET: כך תבחרו מעיל רכיבה,OfnoanMeuman,he,rain,213,public,True,156,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
3br6DFFMmus,https://www.youtube.com/watch?v=3br6DFFMmus,תיקון פנצ'ר זריז בעזרת ערכת תולעים,gsfrel,he,puncture,183,public,True,261,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
Y-iQN0LyfhY,https://www.youtube.com/watch?v=Y-iQN0LyfhY,"רכיבת אופנועי שטח בבן שמן אחרי הגשם - נדב, שחר, אייל, יפתח, אלמוג וכרובי 21.12.18",kRuvi,he,mud,168,public,True,244,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fr-orig|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
mDB7ufrj2uQ,https://www.youtube.com/watch?v=mDB7ufrj2uQ,שלומי הוא אחמד תמימי (כתוביות) - רכיבה באזור לטרון 11.1.2020,kRuvi,he,group_riding,26,public,True,172,True,0,True,iw,False,False,4,rejected,too_short_for_release_depth
sHmR-Kgrxuo,https://www.youtube.com/watch?v=sHmR-Kgrxuo,רכיבת אופנועי שטח בהשוואה לרכיבת אופניים חשמליים - סינגל פארק קנדה  23.1.22,kRuvi,he,offroad_basics,71,public,True,340,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
Pe_aDITq8EU,https://www.youtube.com/watch?v=Pe_aDITq8EU,רכיבת אופנועים HD - קו 400 תל חדיד והסביבה אודי אריה 04-2021,udiarie74,he,cornering,329,public,True,37,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
57S1wjhs8n8,https://www.youtube.com/watch?v=57S1wjhs8n8,ברוש חליפות לרוכבי אופנועים המשולבים בבד קבלר,אוטוקאר ישראל,he,protective_gear,135,public,True,45,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
4hZ5YBJ0C0c,https://www.youtube.com/watch?v=4hZ5YBJ0C0c,טל המרכז ללימודי נהיגה - מסלול טסט בגוף ראשון,בית ספר טל המרכז ללימודי נהיגה,he,slow_control,126,public,True,45,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
DVngokVtEQM,https://www.youtube.com/watch?v=DVngokVtEQM,הדרכה על רכיבה בטוחה באופניים חשמליים,הרשות הלאומית לבטיחות בדרכים,he,safety_body,175,public,True,322,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
SoxnKw9sv_0,https://www.youtube.com/watch?v=SoxnKw9sv_0,איך לרכב על אופנוע בחורף,SobeR RideR,he,urban_hazards,694,public,True,1284,True,6,True,,False,False,5,eligible_for_content_review,youtube_chapters=6
HtNDIWDgOlg,https://www.youtube.com/watch?v=HtNDIWDgOlg,טיול אופנועים - בורות לוץ-הר כרכום-הקניון הלבן-נחל ערוד,משה טיולי שטח Moto Tours,he,navigation,303,public,True,215,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
rJR7AXXQKYg,https://www.youtube.com/watch?v=rJR7AXXQKYg,חומר למניעת פנצ'רים oko israel לאופנוע אפריקה טווין + שטח,‫קובי ברדה (‪Oko israel‬‏)‬‎,he,tires,598,public,True,72,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
dwsml9_0Ol8,https://www.youtube.com/watch?v=dwsml9_0Ol8,ניב אופנועים - טיפים לבדיקת שרשרת באופנוע,nivmoto,he,maintenance,165,public,True,106,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
